id,iso3,country_en,country_zh,region_en,region_zh,Type,local_id1,hasc1
1450,GBR,United Kingdom,英国,England|Bedford,英格兰|Bedford,,,
1451,GBR,United Kingdom,英国,England|Birmingham,英格兰|Birmingham,,,
1452,GBR,United Kingdom,英国,England|Blackburn with Darwen,英格兰|Blackburn with Darwen,,,
1453,GBR,United Kingdom,英国,England|Blackpool,英格兰|Blackpool,,,
1454,GBR,United Kingdom,英国,England|Bolton,英格兰|Bolton,,,
1455,GBR,United Kingdom,英国,England|Bracknell Forest,英格兰|Bracknell Forest,,,
1456,GBR,United Kingdom,英国,England|Bradford,英格兰|Bradford,,,
1457,GBR,United Kingdom,英国,England|Brighton and Hove,英格兰|Brighton and Hove,,,
1458,GBR,United Kingdom,英国,England|Bristol,英格兰|Bristol,,,
1459,GBR,United Kingdom,英国,England|Buckinghamshire,英格兰|Buckinghamshire,,,
1460,GBR,United Kingdom,英国,England|Bury,英格兰|Bury,,,
1461,GBR,United Kingdom,英国,England|Calderdale,英格兰|Calderdale,,,
1462,GBR,United Kingdom,英国,England|Cambridgeshire,英格兰|Cambridgeshire,,,
1463,GBR,United Kingdom,英国,England|Central Bedfordshire,英格兰|Central Bedfordshire,,,
1464,GBR,United Kingdom,英国,England|Cheshire East,英格兰|Cheshire East,,,
1465,GBR,United Kingdom,英国,England|Cheshire West and Chester,英格兰|Cheshire West and Chester,,,
1466,GBR,United Kingdom,英国,England|Cornwall,英格兰|Cornwall,,,
1467,GBR,United Kingdom,英国,England|Durham,英格兰|Durham,,,
1468,GBR,United Kingdom,英国,England|Coventry,英格兰|Coventry,,,
1469,GBR,United Kingdom,英国,England|Cumbria,英格兰|Cumbria,,,
1470,GBR,United Kingdom,英国,England|Darlington,英格兰|Darlington,,,
1471,GBR,United Kingdom,英国,England|Derby,英格兰|Derby,,,
1472,GBR,United Kingdom,英国,England|Derbyshire,英格兰|Derbyshire,,,
1473,GBR,United Kingdom,英国,England|Devon,英格兰|Devon,,,
1474,GBR,United Kingdom,英国,England|Doncaster,英格兰|Doncaster,,,
1475,GBR,United Kingdom,英国,England|Dorset,英格兰|Dorset,,,
1476,GBR,United Kingdom,英国,England|Dudley,英格兰|Dudley,,,
1477,GBR,United Kingdom,英国,England|East Riding of Yorkshire,英格兰|East Riding of Yorkshire,,,
1478,GBR,United Kingdom,英国,England|East Sussex,英格兰|East Sussex,,,
1479,GBR,United Kingdom,英国,England|Essex,英格兰|Essex,,,
1480,GBR,United Kingdom,英国,England|Gateshead,英格兰|Gateshead,,,
1481,GBR,United Kingdom,英国,England|Gloucestershire,英格兰|Gloucestershire,,,
1482,GBR,United Kingdom,英国,England|Halton,英格兰|Halton,,,
1483,GBR,United Kingdom,英国,England|Hampshire,英格兰|Hampshire,,,
1484,GBR,United Kingdom,英国,England|Hartlepool,英格兰|Hartlepool,,,
1485,GBR,United Kingdom,英国,England|Herefordshire,英格兰|Herefordshire,,,
1486,GBR,United Kingdom,英国,England|Hertfordshire,英格兰|Hertfordshire,,,
1487,GBR,United Kingdom,英国,England|Isle of Wight,英格兰|Isle of Wight,,,
1488,GBR,United Kingdom,英国,England|Isles of Scilly,英格兰|Isles of Scilly,,,
1489,GBR,United Kingdom,英国,England|Kent,英格兰|Kent,,,
1490,GBR,United Kingdom,英国,England|Kingston upon Hull,英格兰|Kingston upon Hull,,,
1491,GBR,United Kingdom,英国,England|Kirklees,英格兰|Kirklees,,,
1492,GBR,United Kingdom,英国,England|Knowsley,英格兰|Knowsley,,,
1493,GBR,United Kingdom,英国,England|Lancashire,英格兰|Lancashire,,,
1494,GBR,United Kingdom,英国,England|Leeds,英格兰|Leeds,,,
1495,GBR,United Kingdom,英国,England|Leicester,英格兰|Leicester,,,
1496,GBR,United Kingdom,英国,England|Leicestershire,英格兰|Leicestershire,,,
1497,GBR,United Kingdom,英国,England|Lincolnshire,英格兰|Lincolnshire,,,
1498,GBR,United Kingdom,英国,England|Liverpool,英格兰|Liverpool,,,
1499,GBR,United Kingdom,英国,England|Luton,英格兰|Luton,,,
1500,GBR,United Kingdom,英国,England|Manchester,英格兰|Manchester,,,
1501,GBR,United Kingdom,英国,England|Medway,英格兰|Medway,,,
1502,GBR,United Kingdom,英国,England|Middlesbrough,英格兰|Middlesbrough,,,
1503,GBR,United Kingdom,英国,England|Milton Keynes,英格兰|Milton Keynes,,,
1504,GBR,United Kingdom,英国,England|Newcastle upon Tyne,英格兰|Newcastle upon Tyne,,,
1505,GBR,United Kingdom,英国,England|Norfolk,英格兰|Norfolk,,,
1506,GBR,United Kingdom,英国,England|North East Lincolnshire,英格兰|North East Lincolnshire,,,
1507,GBR,United Kingdom,英国,England|North Lincolnshire,英格兰|North Lincolnshire,,,
1508,GBR,United Kingdom,英国,England|North Somerset,英格兰|North Somerset,,,
1509,GBR,United Kingdom,英国,England|North Tyneside,英格兰|North Tyneside,,,
1510,GBR,United Kingdom,英国,England|North Yorkshire,英格兰|North Yorkshire,,,
1511,GBR,United Kingdom,英国,England|Northamptonshire,英格兰|Northamptonshire,,,
1512,GBR,United Kingdom,英国,England|Northumberland,英格兰|Northumberland,,,
1513,GBR,United Kingdom,英国,England|Nottingham,英格兰|Nottingham,,,
1514,GBR,United Kingdom,英国,England|Nottinghamshire,英格兰|Nottinghamshire,,,
1515,GBR,United Kingdom,英国,England|Oldham,英格兰|Oldham,,,
1516,GBR,United Kingdom,英国,England|Oxfordshire,英格兰|Oxfordshire,,,
1517,GBR,United Kingdom,英国,England|Peterborough,英格兰|Peterborough,,,
1518,GBR,United Kingdom,英国,England|Plymouth,英格兰|Plymouth,,,
1519,GBR,United Kingdom,英国,England|Portsmouth,英格兰|Portsmouth,,,
1520,GBR,United Kingdom,英国,England|Reading,英格兰|Reading,,,
1521,GBR,United Kingdom,英国,England|Redcar and Cleveland,英格兰|Redcar and Cleveland,,,
1522,GBR,United Kingdom,英国,England|Rochdale,英格兰|Rochdale,,,
1523,GBR,United Kingdom,英国,England|Rotherham,英格兰|Rotherham,,,
1524,GBR,United Kingdom,英国,England|Rutland,英格兰|Rutland,,,
1525,GBR,United Kingdom,英国,England|Salford,英格兰|Salford,,,
1526,GBR,United Kingdom,英国,England|Sandwell,英格兰|Sandwell,,,
1527,GBR,United Kingdom,英国,England|Sefton,英格兰|Sefton,,,
1528,GBR,United Kingdom,英国,England|Sheffield,英格兰|Sheffield,,,
1529,GBR,United Kingdom,英国,England|Shropshire,英格兰|Shropshire,,,
1530,GBR,United Kingdom,英国,England|Slough,英格兰|Slough,,,
1531,GBR,United Kingdom,英国,England|Solihull,英格兰|Solihull,,,
1532,GBR,United Kingdom,英国,England|Somerset,英格兰|Somerset,,,
1533,GBR,United Kingdom,英国,England|South Gloucestershire,英格兰|South Gloucestershire,,,
1534,GBR,United Kingdom,英国,England|South Tyneside,英格兰|South Tyneside,,,
1535,GBR,United Kingdom,英国,England|Southampton,英格兰|Southampton,,,
1536,GBR,United Kingdom,英国,England|Southend-on-Sea,英格兰|Southend-on-Sea,,,
1537,GBR,United Kingdom,英国,England|Saint Helens,英格兰|Saint Helens,,,
1538,GBR,United Kingdom,英国,England|Staffordshire,英格兰|Staffordshire,,,
1539,GBR,United Kingdom,英国,England|Stockport,英格兰|Stockport,,,
1540,GBR,United Kingdom,英国,England|Stockton-on-Tees,英格兰|Stockton-on-Tees,,,
1541,GBR,United Kingdom,英国,England|Stoke-on-Trent,英格兰|Stoke-on-Trent,,,
1542,GBR,United Kingdom,英国,England|Suffolk,英格兰|Suffolk,,,
1543,GBR,United Kingdom,英国,England|Sunderland,英格兰|Sunderland,,,
1544,GBR,United Kingdom,英国,England|Surrey,英格兰|Surrey,,,
1545,GBR,United Kingdom,英国,England|Swindon,英格兰|Swindon,,,
1546,GBR,United Kingdom,英国,England|Tameside,英格兰|Tameside,,,
1547,GBR,United Kingdom,英国,England|Telford and Wrekin,英格兰|Telford and Wrekin,,,
1548,GBR,United Kingdom,英国,England|Thurrock,英格兰|Thurrock,,,
1549,GBR,United Kingdom,英国,England|Torbay,英格兰|Torbay,,,
1550,GBR,United Kingdom,英国,England|Trafford,英格兰|Trafford,,,
1551,GBR,United Kingdom,英国,England|Wakefield,英格兰|Wakefield,,,
1552,GBR,United Kingdom,英国,England|Walsall,英格兰|Walsall,,,
1553,GBR,United Kingdom,英国,England|Warrington,英格兰|Warrington,,,
1554,GBR,United Kingdom,英国,England|Warwickshire,英格兰|Warwickshire,,,
1555,GBR,United Kingdom,英国,England|West Berkshire,英格兰|West Berkshire,,,
1556,GBR,United Kingdom,英国,England|West Sussex,英格兰|West Sussex,,,
1557,GBR,United Kingdom,英国,England|Wigan,英格兰|Wigan,,,
1558,GBR,United Kingdom,英国,England|Wiltshire,英格兰|Wiltshire,,,
1559,GBR,United Kingdom,英国,England|Windsor and Maidenhead,英格兰|Windsor and Maidenhead,,,
1560,GBR,United Kingdom,英国,England|Wirral,英格兰|Wirral,,,
1561,GBR,United Kingdom,英国,England|Wokingham,英格兰|Wokingham,,,
1562,GBR,United Kingdom,英国,England|Wolverhampton,英格兰|Wolverhampton,,,
1563,GBR,United Kingdom,英国,England|Worcestershire,英格兰|Worcestershire,,,
1564,GBR,United Kingdom,英国,England|York,英格兰|York,,,
1565,GBR,United Kingdom,英国,England|Cornwall and Isles of Scilly,英格兰|Cornwall and Isles of Scilly,,,
1566,GBR,United Kingdom,英国,England|Bournemouth, Christchurch and Poole,, Christchurch and Poole,英格兰|Bournemouth
1567,GBR,United Kingdom,英国,Scotland,苏格兰,,,
1568,GBR,United Kingdom,英国,Scotland|Ayrshire and Arran,苏格兰|Ayrshire and Arran,,,
1569,GBR,United Kingdom,英国,Scotland|Borders,苏格兰|Borders,,,
1570,GBR,United Kingdom,英国,Scotland|Dumfries and Galloway,苏格兰|Dumfries and Galloway,,,
1571,GBR,United Kingdom,英国,Scotland|Fife,苏格兰|Fife,,,
1572,GBR,United Kingdom,英国,Scotland|Forth Valley,苏格兰|Forth Valley,,,
1573,GBR,United Kingdom,英国,Scotland|Grampian,苏格兰|Grampian,,,
1574,GBR,United Kingdom,英国,Scotland|Greater Glasgow and Clyde,苏格兰|Greater Glasgow and Clyde,,,
1575,GBR,United Kingdom,英国,Scotland|Highland,苏格兰|Highland,,,
1576,GBR,United Kingdom,英国,Scotland|Lanarkshire,苏格兰|Lanarkshire,,,
1577,GBR,United Kingdom,英国,Scotland|Lothian,苏格兰|Lothian,,,
1578,GBR,United Kingdom,英国,Scotland|Orkney,苏格兰|Orkney,,,
1579,GBR,United Kingdom,英国,Scotland|Shetland,苏格兰|Shetland,,,
1580,GBR,United Kingdom,英国,Scotland|Tayside,苏格兰|Tayside,,,
1581,GBR,United Kingdom,英国,Scotland|Western Isles,苏格兰|Western Isles,,,
1582,GBR,United Kingdom,英国,Wales,威尔士,,,
1583,GBR,United Kingdom,英国,Wales|Aneurin Bevan,威尔士|Aneurin Bevan,,,
1584,GBR,United Kingdom,英国,Wales|Cwm Taf,威尔士|Cwm Taf,,,
1585,GBR,United Kingdom,英国,Wales|Cardiff and Vale,威尔士|Cardiff and Vale,,,
1586,GBR,United Kingdom,英国,Wales|Hywel Dda,威尔士|Hywel Dda,,,
1587,GBR,United Kingdom,英国,Wales|Betsi Cadwaladr,威尔士|Betsi Cadwaladr,,,
1588,GBR,United Kingdom,英国,Wales|Swansea Bay,威尔士|Swansea Bay,,,
1589,GBR,United Kingdom,英国,Wales|Powys,威尔士|Powys,,,
1590,GBR,United Kingdom,英国,Northern Ireland,北爱尔兰,,,
1591,GBR,United Kingdom,英国,Northern Ireland|Antrim and Newtownabbey,北爱尔兰|Antrim and Newtownabbey,,,
1592,GBR,United Kingdom,英国,Northern Ireland|Armagh, Banbridge and Craigavon,, Banbridge and Craigavon,北爱尔兰|Armagh
1593,GBR,United Kingdom,英国,Northern Ireland|Belfast,北爱尔兰|Belfast,,,
1594,GBR,United Kingdom,英国,Northern Ireland|Causeway Coast and Glens,北爱尔兰|Causeway Coast and Glens,,,
1595,GBR,United Kingdom,英国,Northern Ireland|Derry and Strabane,北爱尔兰|Derry and Strabane,,,
1596,GBR,United Kingdom,英国,Northern Ireland|Fermanagh and Omagh,北爱尔兰|Fermanagh and Omagh,,,
1597,GBR,United Kingdom,英国,Northern Ireland|Lisburn and Castlereagh,北爱尔兰|Lisburn and Castlereagh,,,
1598,GBR,United Kingdom,英国,Northern Ireland|Mid and East Antrim,北爱尔兰|Mid and East Antrim,,,
1599,GBR,United Kingdom,英国,Northern Ireland|Mid Ulster,北爱尔兰|Mid Ulster,,,
1600,GBR,United Kingdom,英国,Northern Ireland|Newry, Mourne and Down,, Mourne and Down,北爱尔兰|Newry
1601,GBR,United Kingdom,英国,Northern Ireland|North Down and Ards,北爱尔兰|North Down and Ards,,,
1602,,United Kingdom,英国,Overseas Territories,海外领土,,,
1603,,United Kingdom,英国,Overseas Territories|Bermuda,海外领土|百慕大,,,
1604,,United Kingdom,英国,Overseas Territories|Cayman Islands,海外领土|开曼群岛,,,
1605,,United Kingdom,英国,Overseas Territories|Gibraltar,海外领土|直布罗陀,,,
1606,,United Kingdom,英国,Overseas Territories|Montserrat,海外领土|蒙特塞拉特,,,
1607,,United Kingdom,英国,Overseas Territories|Anguilla,海外领土|安圭拉,,,
1608,,United Kingdom,英国,Overseas Territories|British Virgin Islands,海外领土|英属维尔京群岛,,,
1609,,United Kingdom,英国,Overseas Territories|Turks and Caicos Islands,海外领土|特克斯和凯科斯群岛,,,
1610,,United Kingdom,英国,Overseas Territories|Falkland Islands (Malvinas),海外领土|Falkland Islands (Malvinas),,,
1611,,United Kingdom,英国,Crown Dependencies,皇家属地,,,
1612,,United Kingdom,英国,Crown Dependencies|Channel Islands,皇家属地|海峡群岛,,,
1613,,United Kingdom,英国,Crown Dependencies|Isle of Man,皇家属地|马恩岛,,,
1614,USA,United States of America,美国,Alabama,阿拉巴马州,State,,US.AL
1615,USA,United States of America,美国,Alaska,阿拉斯加州,State,,US.AK
1616,USA,United States of America,美国,Arizona,亚利桑那州,State,,US.AZ
1617,USA,United States of America,美国,Arkansas,阿肯色州,State,,US.AR
1618,USA,United States of America,美国,California,加州,State,,US.CA
1619,USA,United States of America,美国,Colorado,科罗拉多州,State,,US.CO
1620,USA,United States of America,美国,Connecticut,康涅狄格州,State,,US.CT
1622,USA,United States of America,美国,Delaware,特拉华州,State,,US.DE
1621,USA,United States of America,美国,District of Columbia,华盛顿特区,Federal District,,US.DC
1623,USA,United States of America,美国,Florida,佛罗里达州,State,,US.FL
1624,USA,United States of America,美国,Georgia,佐治亚州,State,,US.GA
1625,USA,United States of America,美国,Hawaii,夏威夷州,State,,US.HI
1626,USA,United States of America,美国,Idaho,爱达荷州,State,,US.ID
1627,USA,United States of America,美国,Illinois,伊利诺伊州,State,,US.IL
1628,USA,United States of America,美国,Indiana,印第安纳州,State,,US.IN
1629,USA,United States of America,美国,Iowa,爱荷华州,State,,US.IA
1630,USA,United States of America,美国,Kansas,堪萨斯州,State,,US.KS
1631,USA,United States of America,美国,Kentucky,肯塔基州,State,,US.KY
1632,USA,United States of America,美国,Louisiana,路易斯安那州,State,,US.LA
1633,USA,United States of America,美国,Maine,缅因州,State,,US.ME
1634,USA,United States of America,美国,Maryland,马里兰州,State,,US.MD
1635,USA,United States of America,美国,Massachusetts,马萨诸塞州,State,,US.MA
1636,USA,United States of America,美国,Michigan,密歇根州,State,,US.MI
1637,USA,United States of America,美国,Minnesota,明尼苏达州,State,,US.MN
1638,USA,United States of America,美国,Mississippi,密西西比州,State,,US.MS
1639,USA,United States of America,美国,Missouri,密苏里州,State,,US.MO
1640,USA,United States of America,美国,Montana,蒙大拿州,State,,US.MT
1641,USA,United States of America,美国,Nebraska,内布拉斯加州,State,,US.NE
1642,USA,United States of America,美国,Nevada,内华达州,State,,US.NV
1643,USA,United States of America,美国,New Hampshire,新罕布什尔州,State,,US.NH
1644,USA,United States of America,美国,New Jersey,新泽西州,State,,US.NJ
1645,USA,United States of America,美国,New Mexico,新墨西哥州,State,,US.NM
1646,USA,United States of America,美国,New York,纽约州,State,,US.NY
1647,USA,United States of America,美国,North Carolina,北卡罗来纳州,State,,US.NC
1648,USA,United States of America,美国,North Dakota,北达科他州,State,,US.ND
1649,USA,United States of America,美国,Ohio,俄亥俄州,State,,US.OH
1650,USA,United States of America,美国,Oklahoma,俄克拉荷马州,State,,US.OK
1651,USA,United States of America,美国,Oregon,俄勒冈州,State,,US.OR
1652,USA,United States of America,美国,Pennsylvania,宾夕法尼亚州,State,,US.PA
1653,USA,United States of America,美国,Rhode Island,罗德岛州,State,,US.RI
1654,USA,United States of America,美国,South Carolina,南卡罗来纳州,State,,US.SC
1655,USA,United States of America,美国,South Dakota,南达科他州,State,,US.SD
1656,USA,United States of America,美国,Tennessee,田纳西州,State,,US.TN
1657,USA,United States of America,美国,Texas,德州,State,,US.TX
1658,USA,United States of America,美国,Utah,犹他州,State,,US.UT
1659,USA,United States of America,美国,Vermont,佛蒙特州,State,,US.VT
1660,USA,United States of America,美国,Virginia,弗吉尼亚州,State,,US.VA
1661,USA,United States of America,美国,Washington,华盛顿州,State,,US.WA
1662,USA,United States of America,美国,West Virginia,西弗吉尼亚州,State,,US.WV
1663,USA,United States of America,美国,Wisconsin,威斯康辛州,State,,US.WI
1664,USA,United States of America,美国,Wyoming,怀俄明州,State,,US.WY
,HRV,Croatia,克罗地亚,Bjelovarsko-Bilogorska,别洛瓦尔-比洛戈拉县,,,HR.BB
,HRV,Croatia,克罗地亚,Brodsko-Posavska,布罗德-波萨维纳县,,,HR.SP
,HRV,Croatia,克罗地亚,Dubrovačko-Neretvanska,杜布罗夫尼克-内雷特瓦县,,,HR.DN
,HRV,Croatia,克罗地亚,Grad Zagreb,萨格勒布市,,,HR.GZ
,HRV,Croatia,克罗地亚,Istarska,伊斯特拉县,,,HR.IS
,HRV,Croatia,克罗地亚,Karlovačka,卡尔洛瓦茨县,,,HR.KA
,HRV,Croatia,克罗地亚,Koprivničko-Križevačka,科普里夫尼察-克里热夫齐县,,,HR.KK
,HRV,Croatia,克罗地亚,Krapinsko-Zagorska,克拉皮纳-扎戈列县,,,HR.KZ
,HRV,Croatia,克罗地亚,Ličko-Senjska,利卡-塞尼县,,,HR.LS
,HRV,Croatia,克罗地亚,Međimurska,梅吉穆列县,,,HR.ME
,HRV,Croatia,克罗地亚,Osječko-Baranjska,奥西耶克-巴拉尼亚县,,,HR.OB
,HRV,Croatia,克罗地亚,Požeško-Slavonska,波热加-斯拉沃尼亚县,,,HR.PS
,HRV,Croatia,克罗地亚,Primorsko-Goranska,滨海和山区县,,,HR.PG
,HRV,Croatia,克罗地亚,Šibensko-Kninska,希贝尼克-克宁县,,,HR.SB
,HRV,Croatia,克罗地亚,Sisačko-Moslavačka,锡萨克-莫斯拉维纳县,,,HR.SM
,HRV,Croatia,克罗地亚,Splitsko-Dalmatinska,斯普利特-达尔马提亚县,,,HR.SD
,HRV,Croatia,克罗地亚,Varaždinska,瓦拉日丁县,,,HR.VA
,HRV,Croatia,克罗地亚,Virovitičko-Podravska,维罗维蒂察-波德拉维纳县,,,HR.VP
,HRV,Croatia,克罗地亚,Vukovarsko-Srijemska,武科瓦尔-斯里耶姆县,,,HR.VS
,HRV,Croatia,克罗地亚,Zadarska,扎达尔县,,,HR.ZD
,HRV,Croatia,克罗地亚,Zagrebačka,萨格勒布县,,,HR.ZG